Sexo;Comunidades y Ciudades Autónomas;Nivel de formación alcanzado;Periodo;Total
Mujeres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2021T2;21,6
Mujeres;16 País Vasco;Primera etapa de Educación Secundaria y similar;2021T1;21,0
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2023T4;11,7
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2023T3;11,6
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2023T2;11,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2023T1;12,2
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022T4;12,1
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022T3;12,4
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022T2;12,6
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2022T1;11,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021T4;11,7
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021T3;11,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021T2;12,0
Mujeres;16 País Vasco;Segunda etapa de educación secundaria, con orientación general;2021T1;12,2
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;10,1
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;9,1
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;10,1
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;8,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;8,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;7,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;8,7
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;9,1
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;8,9
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;9,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;9,3
Mujeres;16 País Vasco;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;9,7
Mujeres;16 País Vasco;Educación superior;2023T4;45,1
Mujeres;16 País Vasco;Educación superior;2023T3;45,7
Mujeres;16 País Vasco;Educación superior;2023T2;43,9
Mujeres;16 País Vasco;Educación superior;2023T1;43,6
Mujeres;16 País Vasco;Educación superior;2022T4;45,0
Mujeres;16 País Vasco;Educación superior;2022T3;43,7
Mujeres;16 País Vasco;Educación superior;2022T2;42,8
Mujeres;16 País Vasco;Educación superior;2022T1;42,1
Mujeres;16 País Vasco;Educación superior;2021T4;42,0
Mujeres;16 País Vasco;Educación superior;2021T3;42,3
Mujeres;16 País Vasco;Educación superior;2021T2;41,4
Mujeres;16 País Vasco;Educación superior;2021T1;41,4
Mujeres;17 Rioja, La;Analfabetos;2023T4;1,1
Mujeres;17 Rioja, La;Analfabetos;2023T3;1,0
Mujeres;17 Rioja, La;Analfabetos;2023T2;1,1
Mujeres;17 Rioja, La;Analfabetos;2023T1;1,3
Mujeres;17 Rioja, La;Analfabetos;2022T4;1,1
Mujeres;17 Rioja, La;Analfabetos;2022T3;1,2
Mujeres;17 Rioja, La;Analfabetos;2022T2;1,4
Mujeres;17 Rioja, La;Analfabetos;2022T1;1,4
Mujeres;17 Rioja, La;Analfabetos;2021T4;1,0
Mujeres;17 Rioja, La;Analfabetos;2021T3;1,4
Mujeres;17 Rioja, La;Analfabetos;2021T2;1,5
Mujeres;17 Rioja, La;Analfabetos;2021T1;1,2
Mujeres;17 Rioja, La;Estudios primarios incompletos;2023T4;2,0
Mujeres;17 Rioja, La;Estudios primarios incompletos;2023T3;1,5
Mujeres;17 Rioja, La;Estudios primarios incompletos;2023T2;1,4
Mujeres;17 Rioja, La;Estudios primarios incompletos;2023T1;1,5
Mujeres;17 Rioja, La;Estudios primarios incompletos;2022T4;1,2
Mujeres;17 Rioja, La;Estudios primarios incompletos;2022T3;0,8
Mujeres;17 Rioja, La;Estudios primarios incompletos;2022T2;1,6
Mujeres;17 Rioja, La;Estudios primarios incompletos;2022T1;1,6
Mujeres;17 Rioja, La;Estudios primarios incompletos;2021T4;2,3
Mujeres;17 Rioja, La;Estudios primarios incompletos;2021T3;2,1
Mujeres;17 Rioja, La;Estudios primarios incompletos;2021T2;2,0
Mujeres;17 Rioja, La;Estudios primarios incompletos;2021T1;2,3
Mujeres;17 Rioja, La;Educación primaria;2023T4;7,6
Mujeres;17 Rioja, La;Educación primaria;2023T3;5,7
Mujeres;17 Rioja, La;Educación primaria;2023T2;6,1
Mujeres;17 Rioja, La;Educación primaria;2023T1;6,2
Mujeres;17 Rioja, La;Educación primaria;2022T4;5,3
Mujeres;17 Rioja, La;Educación primaria;2022T3;6,2
Mujeres;17 Rioja, La;Educación primaria;2022T2;6,2
Mujeres;17 Rioja, La;Educación primaria;2022T1;7,3
Mujeres;17 Rioja, La;Educación primaria;2021T4;8,1
Mujeres;17 Rioja, La;Educación primaria;2021T3;9,2
Mujeres;17 Rioja, La;Educación primaria;2021T2;10,1
Mujeres;17 Rioja, La;Educación primaria;2021T1;9,9
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2023T4;34,5
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2023T3;34,4
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2023T2;34,6
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2023T1;34,0
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2022T4;33,4
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2022T3;32,2
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2022T2;30,5
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2022T1;32,8
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2021T4;32,2
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2021T3;30,7
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2021T2;31,2
Mujeres;17 Rioja, La;Primera etapa de Educación Secundaria y similar;2021T1;32,3
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2023T4;12,7
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2023T3;13,7
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2023T2;13,3
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2023T1;14,5
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022T4;14,2
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022T3;14,7
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022T2;14,8
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2022T1;12,5
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021T4;13,5
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021T3;13,2
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021T2;13,5
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria, con orientación general;2021T1;13,2
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;7,4
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;7,9
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;8,1
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;7,6
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;8,7
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;9,4
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;9,6
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;9,6
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;9,8
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;9,9
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;8,9
Mujeres;17 Rioja, La;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;9,6
Mujeres;17 Rioja, La;Educación superior;2023T4;34,7
Mujeres;17 Rioja, La;Educación superior;2023T3;35,8
Mujeres;17 Rioja, La;Educación superior;2023T2;35,4
Mujeres;17 Rioja, La;Educación superior;2023T1;34,8
Mujeres;17 Rioja, La;Educación superior;2022T4;36,1
Mujeres;17 Rioja, La;Educación superior;2022T3;35,4
Mujeres;17 Rioja, La;Educación superior;2022T2;35,8
Mujeres;17 Rioja, La;Educación superior;2022T1;34,8
Mujeres;17 Rioja, La;Educación superior;2021T4;33,3
Mujeres;17 Rioja, La;Educación superior;2021T3;33,4
Mujeres;17 Rioja, La;Educación superior;2021T2;32,9
Mujeres;17 Rioja, La;Educación superior;2021T1;31,5
Mujeres;18 Ceuta;Analfabetos;2023T4;4,8
Mujeres;18 Ceuta;Analfabetos;2023T3;4,4
Mujeres;18 Ceuta;Analfabetos;2023T2;6,3
Mujeres;18 Ceuta;Analfabetos;2023T1;4,7
Mujeres;18 Ceuta;Analfabetos;2022T4;5,4
Mujeres;18 Ceuta;Analfabetos;2022T3;6,5
Mujeres;18 Ceuta;Analfabetos;2022T2;7,2
Mujeres;18 Ceuta;Analfabetos;2022T1;5,6
Mujeres;18 Ceuta;Analfabetos;2021T4;3,3
Mujeres;18 Ceuta;Analfabetos;2021T3;3,1
Mujeres;18 Ceuta;Analfabetos;2021T2;3,4
Mujeres;18 Ceuta;Analfabetos;2021T1;3,8
Mujeres;18 Ceuta;Estudios primarios incompletos;2023T4;2,8
Mujeres;18 Ceuta;Estudios primarios incompletos;2023T3;3,3
Mujeres;18 Ceuta;Estudios primarios incompletos;2023T2;3,6
Mujeres;18 Ceuta;Estudios primarios incompletos;2023T1;2,1
Mujeres;18 Ceuta;Estudios primarios incompletos;2022T4;2,1
Mujeres;18 Ceuta;Estudios primarios incompletos;2022T3;2,0
Mujeres;18 Ceuta;Estudios primarios incompletos;2022T2;2,1
Mujeres;18 Ceuta;Estudios primarios incompletos;2022T1;0,8
Mujeres;18 Ceuta;Estudios primarios incompletos;2021T4;1,3
Mujeres;18 Ceuta;Estudios primarios incompletos;2021T3;1,3
Mujeres;18 Ceuta;Estudios primarios incompletos;2021T2;1,4
Mujeres;18 Ceuta;Estudios primarios incompletos;2021T1;1,7
Mujeres;18 Ceuta;Educación primaria;2023T4;16,6
Mujeres;18 Ceuta;Educación primaria;2023T3;15,8
Mujeres;18 Ceuta;Educación primaria;2023T2;16,2
Mujeres;18 Ceuta;Educación primaria;2023T1;16,9
Mujeres;18 Ceuta;Educación primaria;2022T4;16,9
Mujeres;18 Ceuta;Educación primaria;2022T3;15,2
Mujeres;18 Ceuta;Educación primaria;2022T2;13,3
Mujeres;18 Ceuta;Educación primaria;2022T1;14,6
Mujeres;18 Ceuta;Educación primaria;2021T4;16,2
Mujeres;18 Ceuta;Educación primaria;2021T3;16,7
Mujeres;18 Ceuta;Educación primaria;2021T2;14,9
Mujeres;18 Ceuta;Educación primaria;2021T1;16,7
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2023T4;31,4
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2023T3;30,5
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2023T2;32,7
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2023T1;32,2
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2022T4;30,1
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2022T3;35,4
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2022T2;28,9
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2022T1;32,8
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2021T4;29,1
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2021T3;32,1
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2021T2;26,8
Mujeres;18 Ceuta;Primera etapa de Educación Secundaria y similar;2021T1;24,8
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2023T4;11,0
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2023T3;12,2
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2023T2;10,9
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2023T1;12,9
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2022T4;15,9
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2022T3;15,9
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2022T2;15,3
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2022T1;16,0
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2021T4;20,9
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2021T3;19,7
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2021T2;20,9
Mujeres;18 Ceuta;Segunda etapa de educación secundaria, con orientación general;2021T1;19,0
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T4;9,6
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T3;11,1
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T2;9,7
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2023T1;6,2
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T4;8,2
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T3;6,1
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T2;6,5
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2022T1;5,6
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T4;7,4
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T3;5,2
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T2;5,2
Mujeres;18 Ceuta;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2021T1;6,5
Mujeres;18 Ceuta;Educación superior;2023T4;23,7
Mujeres;18 Ceuta;Educación superior;2023T3;22,7
Mujeres;18 Ceuta;Educación superior;2023T2;20,6
Mujeres;18 Ceuta;Educación superior;2023T1;25,0
Mujeres;18 Ceuta;Educación superior;2022T4;21,5
Mujeres;18 Ceuta;Educación superior;2022T3;18,9
Mujeres;18 Ceuta;Educación superior;2022T2;26,8
Mujeres;18 Ceuta;Educación superior;2022T1;24,6
Mujeres;18 Ceuta;Educación superior;2021T4;21,7
Mujeres;18 Ceuta;Educación superior;2021T3;21,9
Mujeres;18 Ceuta;Educación superior;2021T2;27,5
Mujeres;18 Ceuta;Educación superior;2021T1;27,4
Mujeres;19 Melilla;Analfabetos;2023T4;8,0
Mujeres;19 Melilla;Analfabetos;2023T3;5,0
Mujeres;19 Melilla;Analfabetos;2023T2;4,7
Mujeres;19 Melilla;Analfabetos;2023T1;5,1
Mujeres;19 Melilla;Analfabetos;2022T4;4,8
Mujeres;19 Melilla;Analfabetos;2022T3;5,4
Mujeres;19 Melilla;Analfabetos;2022T2;5,1
Mujeres;19 Melilla;Analfabetos;2022T1;4,6
Mujeres;19 Melilla;Analfabetos;2021T4;2,6
Mujeres;19 Melilla;Analfabetos;2021T3;5,0
Mujeres;19 Melilla;Analfabetos;2021T2;5,6
Mujeres;19 Melilla;Analfabetos;2021T1;3,4
